ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
AG2606C18300.SHF,20260119,SHFE,6406.0,6406.0,,,,5877.5,5877.5,0.0,0.0,14.0,白银期权2606C18300,C,18300.0,20251218,20260525
AG2606C18400.SHF,20260119,SHFE,6351.5,6351.5,,,,5817.0,5817.0,0.0,0.0,8.0,白银期权2606C18400,C,18400.0,20251219,20260525
AG2606C18500.SHF,20260119,SHFE,6297.5,6297.5,,,,5762.0,5762.0,0.0,0.0,11.0,白银期权2606C18500,C,18500.0,20251219,20260525
AG2606C18600.SHF,20260119,SHFE,6243.5,6243.5,,,,5707.0,5707.0,0.0,0.0,15.0,白银期权2606C18600,C,18600.0,20251219,20260525
AG2606C18700.SHF,20260119,SHFE,6189.5,6189.5,,,,5652.0,5652.0,0.0,0.0,13.0,白银期权2606C18700,C,18700.0,20251219,20260525
AG2606C18800.SHF,20260119,SHFE,6135.5,6135.5,,,,5597.0,5597.0,0.0,0.0,36.0,白银期权2606C18800,C,18800.0,20251219,20260525
AG2606C18900.SHF,20260119,SHFE,6081.0,6081.0,,,,5542.5,5542.5,0.0,0.0,6.0,白银期权2606C18900,C,18900.0,20251223,20260525
AG2606C19000.SHF,20260119,SHFE,6027.0,6027.0,,,,5487.5,5487.5,0.0,0.0,6.0,白银期权2606C19000,C,19000.0,20251223,20260525
AG2606C19100.SHF,20260119,SHFE,5973.0,5973.0,5681.5,5684.5,5601.5,5601.5,5432.5,7.0,59.42025,13.0,白银期权2606C19100,C,19100.0,20251223,20260525
AG2606C19200.SHF,20260119,SHFE,5919.0,5439.5,,,,5377.5,5377.5,0.0,0.0,6.0,白银期权2606C19200,C,19200.0,20251223,20260525
AG2606C19300.SHF,20260119,SHFE,5865.0,5865.0,5483.0,5483.0,5483.0,5483.0,5322.5,4.0,32.898,9.0,白银期权2606C19300,C,19300.0,20251224,20260525
AG2606C19400.SHF,20260119,SHFE,5811.0,5811.0,5425.0,5425.5,5424.5,5425.0,5267.5,6.0,48.3525,9.0,白银期权2606C19400,C,19400.0,20251224,20260525
AG2606C19500.SHF,20260119,SHFE,5757.0,5757.0,5368.0,5368.0,5366.0,5366.0,5212.5,4.0,31.7385,9.0,白银期权2606C19500,C,19500.0,20251224,20260525
AG2606C19600.SHF,20260119,SHFE,5703.0,5703.0,5318.5,5318.5,5313.5,5313.5,5158.0,5.0,39.63,12.0,白银期权2606C19600,C,19600.0,20251224,20260525
AG2606C19700.SHF,20260119,SHFE,5653.0,5166.0,,,,5108.5,5108.5,0.0,0.0,13.0,白银期权2606C19700,C,19700.0,20251224,20260525
AG2606C19800.SHF,20260119,SHFE,5604.5,5604.5,,,,5059.0,5059.0,0.0,0.0,18.0,白银期权2606C19800,C,19800.0,20251224,20260525
AG2606C19900.SHF,20260119,SHFE,5556.0,5556.0,,,,5009.5,5009.5,0.0,0.0,16.0,白银期权2606C19900,C,19900.0,20251225,20260525
AG2606C20000.SHF,20260119,SHFE,5507.5,5030.5,,,,4960.5,4960.5,0.0,0.0,22.0,白银期权2606C20000,C,20000.0,20251225,20260525
AG2606C20100.SHF,20260119,SHFE,5459.0,4882.0,,,,4911.0,4911.0,0.0,0.0,17.0,白银期权2606C20100,C,20100.0,20251225,20260525
AG2606C20200.SHF,20260119,SHFE,5410.5,5410.5,,,,4861.5,4861.5,0.0,0.0,16.0,白银期权2606C20200,C,20200.0,20251225,20260525
AG2606C20300.SHF,20260119,SHFE,5362.5,5362.5,,,,4812.5,4812.5,0.0,0.0,12.0,白银期权2606C20300,C,20300.0,20251225,20260525
AG2606C20400.SHF,20260119,SHFE,5314.0,5314.0,4306.5,4306.5,4306.5,4306.5,4763.0,1.0,6.45975,13.0,白银期权2606C20400,C,20400.0,20251225,20260525
AG2606C20500.SHF,20260119,SHFE,5265.5,4685.5,,,,4714.0,4714.0,0.0,0.0,19.0,白银期权2606C20500,C,20500.0,20251225,20260525
AG2606C20600.SHF,20260119,SHFE,5217.0,5217.0,,,,4664.5,4664.5,0.0,0.0,117.0,白银期权2606C20600,C,20600.0,20251225,20260525
AG2606C20700.SHF,20260119,SHFE,5168.5,5168.5,,,,4615.0,4615.0,0.0,0.0,13.0,白银期权2606C20700,C,20700.0,20251226,20260525
AG2606C20800.SHF,20260119,SHFE,5120.0,3684.0,,,,4566.0,4566.0,0.0,0.0,18.0,白银期权2606C20800,C,20800.0,20251226,20260525
AG2606C20900.SHF,20260119,SHFE,5071.5,4600.0,4500.0,4750.0,3800.0,4750.0,4517.5,10.0,64.881,219.0,白银期权2606C20900,C,20900.0,20251226,20260525
AG2606C21000.SHF,20260119,SHFE,5023.0,5023.0,,,,4473.5,4473.5,0.0,0.0,19.0,白银期权2606C21000,C,21000.0,20251229,20260525
AG2606C21100.SHF,20260119,SHFE,4978.5,4978.5,,,,4430.0,4430.0,0.0,0.0,22.0,白银期权2606C21100,C,21100.0,20251229,20260525
AG2606C21200.SHF,20260119,SHFE,4935.5,4935.5,1779.0,3785.0,1779.0,3785.0,4386.0,13.0,53.7135,19.0,白银期权2606C21200,C,21200.0,20251229,20260525
AG2606C21300.SHF,20260119,SHFE,4892.5,4892.5,,,,4342.5,4342.5,0.0,0.0,18.0,白银期权2606C21300,C,21300.0,20251229,20260525
AG2606C21400.SHF,20260119,SHFE,4849.5,4849.5,,,,4298.5,4298.5,0.0,0.0,10.0,白银期权2606C21400,C,21400.0,20251229,20260525
AG2606C21500.SHF,20260119,SHFE,4807.0,4807.0,,,,4255.0,4255.0,0.0,0.0,17.0,白银期权2606C21500,C,21500.0,20251229,20260525
AG2606C21600.SHF,20260119,SHFE,4764.0,4764.0,3639.5,3639.5,3639.5,3639.5,4211.5,1.0,5.45925,7.0,白银期权2606C21600,C,21600.0,20251229,20260525
