ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
SC2604C400.INE,INE,原油期权2604C400,1000.0,OPSC2604.INE,期货期权,C,美式,400.0,202604,20260313,,20251218,20260313,20260313,20260313,人民币元/桶,0.05
SC2604P490.INE,INE,原油期权2604P490,1000.0,OPSC2604.INE,期货期权,P,美式,490.0,202604,20260313,,20251224,20260313,20260313,20260313,人民币元/桶,0.05
SC2604P435.INE,INE,原油期权2604P435,1000.0,OPSC2604.INE,期货期权,P,美式,435.0,202604,20260313,,20251218,20260313,20260313,20260313,人民币元/桶,0.05
SC2603C520.INE,INE,原油期权2603C520,1000.0,OPSC2603.INE,期货期权,C,美式,520.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P440.INE,INE,原油期权2603P440,1000.0,OPSC2603.INE,期货期权,P,美式,440.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C465.INE,INE,原油期权2603C465,1000.0,OPSC2603.INE,期货期权,C,美式,465.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P385.INE,INE,原油期权2603P385,1000.0,OPSC2603.INE,期货期权,P,美式,385.0,202603,20260203,,20251125,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C475.INE,INE,原油期权2603C475,1000.0,OPSC2603.INE,期货期权,C,美式,475.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C455.INE,INE,原油期权2603C455,1000.0,OPSC2603.INE,期货期权,C,美式,455.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C450.INE,INE,原油期权2603C450,1000.0,OPSC2603.INE,期货期权,C,美式,450.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C400.INE,INE,原油期权2603C400,1000.0,OPSC2603.INE,期货期权,C,美式,400.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C460.INE,INE,原油期权2603C460,1000.0,OPSC2603.INE,期货期权,C,美式,460.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C430.INE,INE,原油期权2603C430,1000.0,OPSC2603.INE,期货期权,C,美式,430.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P510.INE,INE,原油期权2603P510,1000.0,OPSC2603.INE,期货期权,P,美式,510.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P445.INE,INE,原油期权2603P445,1000.0,OPSC2603.INE,期货期权,P,美式,445.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P420.INE,INE,原油期权2603P420,1000.0,OPSC2603.INE,期货期权,P,美式,420.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P465.INE,INE,原油期权2603P465,1000.0,OPSC2603.INE,期货期权,P,美式,465.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C500.INE,INE,原油期权2603C500,1000.0,OPSC2603.INE,期货期权,C,美式,500.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P490.INE,INE,原油期权2603P490,1000.0,OPSC2603.INE,期货期权,P,美式,490.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P380.INE,INE,原油期权2603P380,1000.0,OPSC2603.INE,期货期权,P,美式,380.0,202603,20260203,,20251218,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P450.INE,INE,原油期权2603P450,1000.0,OPSC2603.INE,期货期权,P,美式,450.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P435.INE,INE,原油期权2603P435,1000.0,OPSC2603.INE,期货期权,P,美式,435.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C510.INE,INE,原油期权2603C510,1000.0,OPSC2603.INE,期货期权,C,美式,510.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C410.INE,INE,原油期权2603C410,1000.0,OPSC2603.INE,期货期权,C,美式,410.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C530.INE,INE,原油期权2603C530,1000.0,OPSC2603.INE,期货期权,C,美式,530.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P400.INE,INE,原油期权2603P400,1000.0,OPSC2603.INE,期货期权,P,美式,400.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P395.INE,INE,原油期权2603P395,1000.0,OPSC2603.INE,期货期权,P,美式,395.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P460.INE,INE,原油期权2603P460,1000.0,OPSC2603.INE,期货期权,P,美式,460.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C425.INE,INE,原油期权2603C425,1000.0,OPSC2603.INE,期货期权,C,美式,425.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C385.INE,INE,原油期权2603C385,1000.0,OPSC2603.INE,期货期权,C,美式,385.0,202603,20260203,,20251125,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P430.INE,INE,原油期权2603P430,1000.0,OPSC2603.INE,期货期权,P,美式,430.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C445.INE,INE,原油期权2603C445,1000.0,OPSC2603.INE,期货期权,C,美式,445.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C470.INE,INE,原油期权2603C470,1000.0,OPSC2603.INE,期货期权,C,美式,470.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C405.INE,INE,原油期权2603C405,1000.0,OPSC2603.INE,期货期权,C,美式,405.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P425.INE,INE,原油期权2603P425,1000.0,OPSC2603.INE,期货期权,P,美式,425.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P375.INE,INE,原油期权2603P375,1000.0,OPSC2603.INE,期货期权,P,美式,375.0,202603,20260203,,20260109,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C380.INE,INE,原油期权2603C380,1000.0,OPSC2603.INE,期货期权,C,美式,380.0,202603,20260203,,20251218,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C435.INE,INE,原油期权2603C435,1000.0,OPSC2603.INE,期货期权,C,美式,435.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P455.INE,INE,原油期权2603P455,1000.0,OPSC2603.INE,期货期权,P,美式,455.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C495.INE,INE,原油期权2603C495,1000.0,OPSC2603.INE,期货期权,C,美式,495.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C420.INE,INE,原油期权2603C420,1000.0,OPSC2603.INE,期货期权,C,美式,420.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C480.INE,INE,原油期权2603C480,1000.0,OPSC2603.INE,期货期权,C,美式,480.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C485.INE,INE,原油期权2603C485,1000.0,OPSC2603.INE,期货期权,C,美式,485.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C395.INE,INE,原油期权2603C395,1000.0,OPSC2603.INE,期货期权,C,美式,395.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C390.INE,INE,原油期权2603C390,1000.0,OPSC2603.INE,期货期权,C,美式,390.0,202603,20260203,,20251124,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P495.INE,INE,原油期权2603P495,1000.0,OPSC2603.INE,期货期权,P,美式,495.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P390.INE,INE,原油期权2603P390,1000.0,OPSC2603.INE,期货期权,P,美式,390.0,202603,20260203,,20251124,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C375.INE,INE,原油期权2603C375,1000.0,OPSC2603.INE,期货期权,C,美式,375.0,202603,20260203,,20260109,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C440.INE,INE,原油期权2603C440,1000.0,OPSC2603.INE,期货期权,C,美式,440.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P520.INE,INE,原油期权2603P520,1000.0,OPSC2603.INE,期货期权,P,美式,520.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P405.INE,INE,原油期权2603P405,1000.0,OPSC2603.INE,期货期权,P,美式,405.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P475.INE,INE,原油期权2603P475,1000.0,OPSC2603.INE,期货期权,P,美式,475.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P480.INE,INE,原油期权2603P480,1000.0,OPSC2603.INE,期货期权,P,美式,480.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P410.INE,INE,原油期权2603P410,1000.0,OPSC2603.INE,期货期权,P,美式,410.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P415.INE,INE,原油期权2603P415,1000.0,OPSC2603.INE,期货期权,P,美式,415.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P500.INE,INE,原油期权2603P500,1000.0,OPSC2603.INE,期货期权,P,美式,500.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C415.INE,INE,原油期权2603C415,1000.0,OPSC2603.INE,期货期权,C,美式,415.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P485.INE,INE,原油期权2603P485,1000.0,OPSC2603.INE,期货期权,P,美式,485.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P470.INE,INE,原油期权2603P470,1000.0,OPSC2603.INE,期货期权,P,美式,470.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603P530.INE,INE,原油期权2603P530,1000.0,OPSC2603.INE,期货期权,P,美式,530.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2603C490.INE,INE,原油期权2603C490,1000.0,OPSC2603.INE,期货期权,C,美式,490.0,202603,20260203,,20251119,20260203,20260203,20260203,人民币元/桶,0.05
SC2602C460.INE,INE,原油期权2602C460,1000.0,OPSC2602.INE,期货期权,C,美式,460.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P460.INE,INE,原油期权2602P460,1000.0,OPSC2602.INE,期货期权,P,美式,460.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C510.INE,INE,原油期权2602C510,1000.0,OPSC2602.INE,期货期权,C,美式,510.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C395.INE,INE,原油期权2602C395,1000.0,OPSC2602.INE,期货期权,C,美式,395.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P540.INE,INE,原油期权2602P540,1000.0,OPSC2602.INE,期货期权,P,美式,540.0,202602,20260114,,20251113,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C450.INE,INE,原油期权2602C450,1000.0,OPSC2602.INE,期货期权,C,美式,450.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P500.INE,INE,原油期权2602P500,1000.0,OPSC2602.INE,期货期权,P,美式,500.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C385.INE,INE,原油期权2602C385,1000.0,OPSC2602.INE,期货期权,C,美式,385.0,202602,20260114,,20251125,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P385.INE,INE,原油期权2602P385,1000.0,OPSC2602.INE,期货期权,P,美式,385.0,202602,20260114,,20251125,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C455.INE,INE,原油期权2602C455,1000.0,OPSC2602.INE,期货期权,C,美式,455.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P520.INE,INE,原油期权2602P520,1000.0,OPSC2602.INE,期货期权,P,美式,520.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C530.INE,INE,原油期权2602C530,1000.0,OPSC2602.INE,期货期权,C,美式,530.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C375.INE,INE,原油期权2602C375,1000.0,OPSC2602.INE,期货期权,C,美式,375.0,202602,20260114,,20251218,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C435.INE,INE,原油期权2602C435,1000.0,OPSC2602.INE,期货期权,C,美式,435.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P415.INE,INE,原油期权2602P415,1000.0,OPSC2602.INE,期货期权,P,美式,415.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P495.INE,INE,原油期权2602P495,1000.0,OPSC2602.INE,期货期权,P,美式,495.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P475.INE,INE,原油期权2602P475,1000.0,OPSC2602.INE,期货期权,P,美式,475.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P445.INE,INE,原油期权2602P445,1000.0,OPSC2602.INE,期货期权,P,美式,445.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C500.INE,INE,原油期权2602C500,1000.0,OPSC2602.INE,期货期权,C,美式,500.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C405.INE,INE,原油期权2602C405,1000.0,OPSC2602.INE,期货期权,C,美式,405.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C420.INE,INE,原油期权2602C420,1000.0,OPSC2602.INE,期货期权,C,美式,420.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P440.INE,INE,原油期权2602P440,1000.0,OPSC2602.INE,期货期权,P,美式,440.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C495.INE,INE,原油期权2602C495,1000.0,OPSC2602.INE,期货期权,C,美式,495.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P465.INE,INE,原油期权2602P465,1000.0,OPSC2602.INE,期货期权,P,美式,465.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C430.INE,INE,原油期权2602C430,1000.0,OPSC2602.INE,期货期权,C,美式,430.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P375.INE,INE,原油期权2602P375,1000.0,OPSC2602.INE,期货期权,P,美式,375.0,202602,20260114,,20251218,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C485.INE,INE,原油期权2602C485,1000.0,OPSC2602.INE,期货期权,C,美式,485.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C440.INE,INE,原油期权2602C440,1000.0,OPSC2602.INE,期货期权,C,美式,440.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P490.INE,INE,原油期权2602P490,1000.0,OPSC2602.INE,期货期权,P,美式,490.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C445.INE,INE,原油期权2602C445,1000.0,OPSC2602.INE,期货期权,C,美式,445.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P400.INE,INE,原油期权2602P400,1000.0,OPSC2602.INE,期货期权,P,美式,400.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C370.INE,INE,原油期权2602C370,1000.0,OPSC2602.INE,期货期权,C,美式,370.0,202602,20260114,,20260109,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C400.INE,INE,原油期权2602C400,1000.0,OPSC2602.INE,期货期权,C,美式,400.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P390.INE,INE,原油期权2602P390,1000.0,OPSC2602.INE,期货期权,P,美式,390.0,202602,20260114,,20251121,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C480.INE,INE,原油期权2602C480,1000.0,OPSC2602.INE,期货期权,C,美式,480.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P450.INE,INE,原油期权2602P450,1000.0,OPSC2602.INE,期货期权,P,美式,450.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P370.INE,INE,原油期权2602P370,1000.0,OPSC2602.INE,期货期权,P,美式,370.0,202602,20260114,,20260109,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C465.INE,INE,原油期权2602C465,1000.0,OPSC2602.INE,期货期权,C,美式,465.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C540.INE,INE,原油期权2602C540,1000.0,OPSC2602.INE,期货期权,C,美式,540.0,202602,20260114,,20251113,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P430.INE,INE,原油期权2602P430,1000.0,OPSC2602.INE,期货期权,P,美式,430.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P470.INE,INE,原油期权2602P470,1000.0,OPSC2602.INE,期货期权,P,美式,470.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C425.INE,INE,原油期权2602C425,1000.0,OPSC2602.INE,期货期权,C,美式,425.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C490.INE,INE,原油期权2602C490,1000.0,OPSC2602.INE,期货期权,C,美式,490.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P420.INE,INE,原油期权2602P420,1000.0,OPSC2602.INE,期货期权,P,美式,420.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P425.INE,INE,原油期权2602P425,1000.0,OPSC2602.INE,期货期权,P,美式,425.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P435.INE,INE,原油期权2602P435,1000.0,OPSC2602.INE,期货期权,P,美式,435.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C380.INE,INE,原油期权2602C380,1000.0,OPSC2602.INE,期货期权,C,美式,380.0,202602,20260114,,20251127,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C520.INE,INE,原油期权2602C520,1000.0,OPSC2602.INE,期货期权,C,美式,520.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C415.INE,INE,原油期权2602C415,1000.0,OPSC2602.INE,期货期权,C,美式,415.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P480.INE,INE,原油期权2602P480,1000.0,OPSC2602.INE,期货期权,P,美式,480.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P485.INE,INE,原油期权2602P485,1000.0,OPSC2602.INE,期货期权,P,美式,485.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P410.INE,INE,原油期权2602P410,1000.0,OPSC2602.INE,期货期权,P,美式,410.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P395.INE,INE,原油期权2602P395,1000.0,OPSC2602.INE,期货期权,P,美式,395.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602P455.INE,INE,原油期权2602P455,1000.0,OPSC2602.INE,期货期权,P,美式,455.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
SC2602C475.INE,INE,原油期权2602C475,1000.0,OPSC2602.INE,期货期权,C,美式,475.0,202602,20260114,,20251110,20260114,20260114,20260114,人民币元/桶,0.05
