ts_code,trade_date,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
10010683.SH,20260121,0.2624,0.27,0.2565,0.32,0.2565,0.3158,0.316,188.0,57.8354,1320.0,华夏上证科创板50ETF期权2602认购1.30,C,1.3,20251225,20260225
10010682.SH,20260121,0.3118,0.317,0.321,0.3725,0.321,0.3642,0.366,30.0,10.929,301.0,华夏上证科创板50ETF期权2602认购1.25,C,1.25,20251225,20260225
10010681.SH,20260121,0.3618,0.3595,0.3547,0.424,0.3547,0.415,0.4188,60.0,24.6467,446.0,华夏上证科创板50ETF期权2602认购1.20,C,1.2,20251225,20260225
10010680.SH,20260121,0.267,0.267,0.2865,0.2995,0.202,0.2103,0.2103,7090.0,1580.745436,7918.0,南方中证500ETF期权2602认沽8.437,P,8.437,20251225,20260225
10010679.SH,20260121,0.1443,0.1443,0.1538,0.158,0.1033,0.108,0.108,5873.0,690.362374,9517.0,南方中证500ETF期权2602认沽8.189,P,8.189,20251225,20260225
10010678.SH,20260121,0.0709,0.0709,0.0766,0.0787,0.05,0.0528,0.0523,10421.0,590.707527,10829.0,南方中证500ETF期权2602认沽7.94,P,7.94,20251225,20260225
10010677.SH,20260121,0.0338,0.0338,0.0373,0.039,0.0243,0.0256,0.0256,6118.0,172.11586,11766.0,南方中证500ETF期权2602认沽7.692,P,7.692,20251225,20260225
10010676.SH,20260121,0.0176,0.0176,0.018,0.0209,0.0129,0.0138,0.0138,4997.0,79.392814,17517.0,南方中证500ETF期权2602认沽7.444,P,7.444,20251225,20260225
10010675.SH,20260121,0.01,0.0099,0.0106,0.0106,0.0073,0.0083,0.0083,1673.0,14.503063,9998.0,南方中证500ETF期权2602认沽7.196,P,7.196,20251225,20260225
10010674.SH,20260121,0.0064,0.0064,0.0067,0.0074,0.0052,0.0054,0.0054,1433.0,8.8525,9268.0,南方中证500ETF期权2602认沽6.948,P,6.948,20251225,20260225
10010673.SH,20260121,0.0037,0.0037,0.0037,0.0042,0.0025,0.0028,0.0028,1555.0,4.721347,5599.0,南方中证500ETF期权2602认沽6.7,P,6.7,20251225,20260225
10010672.SH,20260121,0.0026,0.0026,0.0025,0.0028,0.0018,0.002,0.002,707.0,1.674969,5732.0,南方中证500ETF期权2602认沽6.452,P,6.452,20251225,20260225
10010671.SH,20260121,0.156,0.156,0.1412,0.2068,0.1412,0.2054,0.2054,20323.0,3911.12981,17181.0,南方中证500ETF期权2602认购8.437,C,8.437,20251225,20260225
10010670.SH,20260121,0.2772,0.2772,0.2561,0.3555,0.2561,0.3494,0.3495,5712.0,1913.696177,12113.0,南方中证500ETF期权2602认购8.189,C,8.189,20251225,20260225
10010669.SH,20260121,0.4595,0.4595,0.426,0.5506,0.426,0.5429,0.5429,764.0,403.885794,4817.0,南方中证500ETF期权2602认购7.94,C,7.94,20251225,20260225
10010668.SH,20260121,0.6569,0.6511,0.6547,0.7682,0.6534,0.7609,0.7609,427.0,321.956196,8491.0,南方中证500ETF期权2602认购7.692,C,7.692,20251225,20260225
10010667.SH,20260121,0.8922,0.8922,0.8877,1.003,0.875,0.9951,0.9951,203.0,198.789926,2685.0,南方中证500ETF期权2602认购7.444,C,7.444,20251225,20260225
10010666.SH,20260121,1.1356,1.1356,1.1404,1.25,1.0997,1.24,1.24,97.0,117.815438,1081.0,南方中证500ETF期权2602认购7.196,C,7.196,20251225,20260225
10010665.SH,20260121,1.3769,1.356,1.3898,1.4888,1.3898,1.4805,1.487,20.0,29.387768,383.0,南方中证500ETF期权2602认购6.948,C,6.948,20251225,20260225
10010664.SH,20260121,1.6282,1.6039,1.6169,1.7402,1.5936,1.7402,1.7327,14.0,23.841682,359.0,南方中证500ETF期权2602认购6.7,C,6.7,20251225,20260225
10010663.SH,20260121,1.8745,1.84,1.96,1.967,1.9389,1.9395,1.98,225.0,440.986377,448.0,南方中证500ETF期权2602认购6.452,C,6.452,20251225,20260225
10010662.SH,20260121,0.637,0.6437,0.607,0.6289,0.5966,0.6289,0.6349,99.0,61.793005,1829.0,华泰柏瑞沪深300ETF期权2602认沽5.361,P,5.361,20251225,20260225
10010661.SH,20260121,0.3934,0.393,0.3966,0.4033,0.358,0.3903,0.3919,1021.0,389.592925,2918.0,华泰柏瑞沪深300ETF期权2602认沽5.117,P,5.117,20251225,20260225
10010660.SH,20260121,0.1775,0.1775,0.1866,0.1866,0.1447,0.1715,0.1715,2951.0,480.211297,5197.0,华泰柏瑞沪深300ETF期权2602认沽4.873,P,4.873,20251225,20260225
10010659.SH,20260121,0.1101,0.1101,0.1176,0.1176,0.0836,0.1052,0.1052,9278.0,890.436262,10875.0,华泰柏瑞沪深300ETF期权2602认沽4.776,P,4.776,20251225,20260225
10010658.SH,20260121,0.0595,0.0595,0.0659,0.0659,0.0435,0.0565,0.0565,12189.0,631.075979,13352.0,华泰柏瑞沪深300ETF期权2602认沽4.678,P,4.678,20251225,20260225
10010657.SH,20260121,0.03,0.03,0.0332,0.0332,0.0214,0.0287,0.0287,10659.0,268.058916,11263.0,华泰柏瑞沪深300ETF期权2602认沽4.581,P,4.581,20251225,20260225
10010656.SH,20260121,0.0137,0.0137,0.0157,0.0159,0.0102,0.0142,0.0142,4194.0,51.568812,8509.0,华泰柏瑞沪深300ETF期权2602认沽4.483,P,4.483,20251225,20260225
10010655.SH,20260121,0.0065,0.0065,0.007,0.0079,0.005,0.0079,0.0077,1508.0,9.174184,9041.0,华泰柏瑞沪深300ETF期权2602认沽4.386,P,4.386,20251225,20260225
10010654.SH,20260121,0.0033,0.0033,0.0033,0.0043,0.0026,0.0043,0.0042,775.0,2.457988,7275.0,华泰柏瑞沪深300ETF期权2602认沽4.288,P,4.288,20251225,20260225
10010653.SH,20260121,0.0032,0.0032,0.0031,0.0058,0.0028,0.0037,0.0037,4437.0,18.837668,15178.0,华泰柏瑞沪深300ETF期权2602认购5.361,C,5.361,20251225,20260225
10010652.SH,20260121,0.0078,0.0078,0.0071,0.0124,0.0069,0.0085,0.0086,11957.0,119.759645,28647.0,华泰柏瑞沪深300ETF期权2602认购5.117,C,5.117,20251225,20260225
10010651.SH,20260121,0.0343,0.0343,0.0299,0.0445,0.0299,0.0354,0.0354,11371.0,452.857214,21093.0,华泰柏瑞沪深300ETF期权2602认购4.873,C,4.873,20251225,20260225
10010650.SH,20260121,0.0619,0.0619,0.0565,0.0804,0.0558,0.0654,0.0654,22908.0,1675.625546,21698.0,华泰柏瑞沪深300ETF期权2602认购4.776,C,4.776,20251225,20260225
10010649.SH,20260121,0.1096,0.1115,0.1067,0.1377,0.1048,0.1155,0.1155,5887.0,759.054499,7855.0,华泰柏瑞沪深300ETF期权2602认购4.678,C,4.678,20251225,20260225
10010648.SH,20260121,0.1777,0.1777,0.1693,0.2121,0.1693,0.185,0.185,1578.0,316.345041,3485.0,华泰柏瑞沪深300ETF期权2602认购4.581,C,4.581,20251225,20260225
10010647.SH,20260121,0.2593,0.2593,0.265,0.2958,0.2644,0.2699,0.2699,161.0,45.50823,1002.0,华泰柏瑞沪深300ETF期权2602认购4.483,C,4.483,20251225,20260225
10010646.SH,20260121,0.3482,0.3414,0.37,0.39,0.3586,0.3586,0.3563,564.0,219.244196,1609.0,华泰柏瑞沪深300ETF期权2602认购4.386,C,4.386,20251225,20260225
10010645.SH,20260121,0.4412,0.4423,0.465,0.4841,0.45,0.4566,0.4503,39.0,18.749124,409.0,华泰柏瑞沪深300ETF期权2602认购4.288,C,4.288,20251225,20260225
10010644.SH,20260121,0.35,0.3488,0.3404,0.3545,0.3241,0.3545,0.355,829.0,278.7391,2164.0,华夏上证50ETF期权2602认沽3.50,P,3.5,20251225,20260225
10010643.SH,20260121,0.25,0.2498,0.2441,0.2563,0.2248,0.2558,0.2567,814.0,191.7041,2869.0,华夏上证50ETF期权2602认沽3.40,P,3.4,20251225,20260225
10010642.SH,20260121,0.1575,0.1575,0.1565,0.1635,0.1332,0.1599,0.1599,4374.0,647.4993,9464.0,华夏上证50ETF期权2602认沽3.30,P,3.3,20251225,20260225
10010641.SH,20260121,0.0776,0.0776,0.0795,0.0838,0.0617,0.0801,0.0801,32970.0,2303.9049,23737.0,华夏上证50ETF期权2602认沽3.20,P,3.2,20251225,20260225
10010640.SH,20260121,0.0282,0.0282,0.0297,0.0323,0.0212,0.0307,0.0307,23036.0,575.181,28930.0,华夏上证50ETF期权2602认沽3.10,P,3.1,20251225,20260225
10010639.SH,20260121,0.0086,0.0086,0.009,0.0105,0.0061,0.0104,0.0104,7929.0,63.1215,19881.0,华夏上证50ETF期权2602认沽3.00,P,3.0,20251225,20260225
10010638.SH,20260121,0.0045,0.0045,0.0043,0.0058,0.0034,0.0055,0.0055,2116.0,9.1186,8015.0,华夏上证50ETF期权2602认沽2.95,P,2.95,20251225,20260225
10010637.SH,20260121,0.0027,0.0027,0.0026,0.0035,0.0024,0.0035,0.0035,1071.0,2.954,6285.0,华夏上证50ETF期权2602认沽2.90,P,2.9,20251225,20260225
10010636.SH,20260121,0.0017,0.0017,0.0017,0.0022,0.0014,0.0022,0.0022,625.0,1.0829,4473.0,华夏上证50ETF期权2602认沽2.85,P,2.85,20251225,20260225
10010635.SH,20260121,0.0045,0.0045,0.035,0.035,0.0039,0.0041,0.0041,5761.0,26.9235,21489.0,华夏上证50ETF期权2602认购3.50,C,3.5,20251225,20260225
10010634.SH,20260121,0.0062,0.0062,0.0065,0.0076,0.0054,0.0058,0.0058,11916.0,76.4441,32518.0,华夏上证50ETF期权2602认购3.40,C,3.4,20251225,20260225
10010633.SH,20260121,0.0135,0.0135,0.0138,0.0168,0.0118,0.0134,0.0134,29645.0,413.6282,48675.0,华夏上证50ETF期权2602认购3.30,C,3.3,20251225,20260225
10010632.SH,20260121,0.0359,0.0359,0.033,0.045,0.0319,0.0333,0.0333,48020.0,1831.5488,41471.0,华夏上证50ETF期权2602认购3.20,C,3.2,20251225,20260225
10010631.SH,20260121,0.0859,0.0859,0.0856,0.1048,0.0806,0.0829,0.0829,24552.0,2279.7308,16179.0,华夏上证50ETF期权2602认购3.10,C,3.1,20251225,20260225
10010630.SH,20260121,0.1659,0.1659,0.1648,0.1891,0.1585,0.1619,0.1619,3677.0,649.6717,4641.0,华夏上证50ETF期权2602认购3.00,C,3.0,20251225,20260225
10010629.SH,20260121,0.2109,0.214,0.2172,0.236,0.205,0.205,0.2052,353.0,77.8298,1889.0,华夏上证50ETF期权2602认购2.95,C,2.95,20251225,20260225
10010628.SH,20260121,0.2591,0.2628,0.262,0.2821,0.2545,0.2564,0.2547,1163.0,312.899,2005.0,华夏上证50ETF期权2602认购2.90,C,2.9,20251225,20260225
10010627.SH,20260121,0.3076,0.3109,0.315,0.3321,0.301,0.301,0.3011,126.0,40.8385,731.0,华夏上证50ETF期权2602认购2.85,C,2.85,20251225,20260225
10010626.SH,20260121,0.16,0.16,0.179,0.189,0.0902,0.0919,0.0919,92365.0,10258.841951,44195.0,南方中证500ETF期权2601认沽8.437,P,8.437,20251225,20260128
10010625.SH,20260121,0.0515,0.0515,0.0422,0.09,0.0406,0.0885,0.0885,143529.0,10801.461603,43428.0,南方中证500ETF期权2601认购8.437,C,8.437,20251225,20260128
10010624.SH,20260121,0.637,0.6415,0.615,0.6231,0.615,0.6231,0.6349,17.0,10.8598,1285.0,华泰柏瑞沪深300ETF期权2601认沽5.361,P,5.361,20251225,20260128
10010623.SH,20260121,0.0003,0.0007,0.0006,0.0008,0.0005,0.0006,0.0004,2674.0,1.75487,26453.0,华泰柏瑞沪深300ETF期权2601认购5.361,C,5.361,20251225,20260128
10010622.SH,20260121,0.377,0.377,,,,0.377,0.3757,0.0,0.0,240.0,华夏上证50ETF期权2606认沽3.50,P,3.5,20251218,20260624
10010621.SH,20260121,0.0574,0.0585,0.0592,0.0624,0.0558,0.0558,0.0558,343.0,20.5559,2735.0,华夏上证50ETF期权2606认购3.50,C,3.5,20251218,20260624
10010620.SH,20260121,0.3513,0.3484,0.3382,0.3487,0.3382,0.3487,0.355,75.0,26.0422,639.0,华夏上证50ETF期权2603认沽3.50,P,3.5,20251218,20260325
10010619.SH,20260121,0.0148,0.0148,0.0157,0.0168,0.0132,0.0144,0.0144,4069.0,60.5017,10023.0,华夏上证50ETF期权2603认购3.50,C,3.5,20251218,20260325
10010618.SH,20260121,0.35,0.3492,0.343,0.3581,0.3271,0.3581,0.355,285.0,96.5853,1129.0,华夏上证50ETF期权2601认沽3.50,P,3.5,20251218,20260128
10010617.SH,20260121,0.0003,0.0006,0.0006,0.0007,0.0004,0.0005,0.0004,2901.0,1.6342,32143.0,华夏上证50ETF期权2601认购3.50,C,3.5,20251218,20260128
10010614.SH,20260121,0.298,0.298,0.2913,0.2991,0.28,0.2984,0.2969,56.0,16.0981,586.0,华夏上证50ETF期权2606认沽3.40,P,3.4,20251217,20260624
10010613.SH,20260121,0.2255,0.2255,0.2249,0.2273,0.2085,0.2237,0.2237,71.0,15.4147,1121.0,华夏上证50ETF期权2606认沽3.30,P,3.3,20251217,20260624
10010612.SH,20260121,0.1613,0.16,0.1596,0.1646,0.149,0.1646,0.161,508.0,80.4358,1158.0,华夏上证50ETF期权2606认沽3.20,P,3.2,20251217,20260624
10010611.SH,20260121,0.1093,0.1093,0.109,0.1124,0.1015,0.1069,0.1069,331.0,35.1777,3500.0,华夏上证50ETF期权2606认沽3.10,P,3.1,20251217,20260624
10010610.SH,20260121,0.068,0.068,0.0673,0.0728,0.064,0.069,0.069,606.0,41.6973,4121.0,华夏上证50ETF期权2606认沽3.00,P,3.0,20251217,20260624
10010609.SH,20260121,0.0533,0.0538,0.0529,0.0571,0.0492,0.057,0.057,976.0,52.6165,2440.0,华夏上证50ETF期权2606认沽2.95,P,2.95,20251217,20260624
10010608.SH,20260121,0.0413,0.0413,0.0395,0.0437,0.0375,0.0437,0.0437,153.0,6.0792,2669.0,华夏上证50ETF期权2606认沽2.90,P,2.9,20251217,20260624
10010607.SH,20260121,0.0308,0.0308,0.0295,0.0327,0.0291,0.0326,0.0326,153.0,4.6608,1391.0,华夏上证50ETF期权2606认沽2.85,P,2.85,20251217,20260624
10010606.SH,20260121,0.0228,0.0228,0.0232,0.0248,0.0213,0.0241,0.0241,717.0,16.4209,3763.0,华夏上证50ETF期权2606认沽2.80,P,2.8,20251217,20260624
10010605.SH,20260121,0.0768,0.0768,0.0786,0.0832,0.075,0.0762,0.0762,389.0,30.617,3544.0,华夏上证50ETF期权2606认购3.40,C,3.4,20251217,20260624
10010604.SH,20260121,0.1045,0.1032,0.1034,0.1122,0.102,0.1024,0.1024,248.0,26.6908,2310.0,华夏上证50ETF期权2606认购3.30,C,3.3,20251217,20260624
10010603.SH,20260121,0.1399,0.1399,0.1333,0.1517,0.1333,0.1382,0.1382,433.0,63.7031,2917.0,华夏上证50ETF期权2606认购3.20,C,3.2,20251217,20260624
