ts_code,trade_date,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi
MO2603-C-6800.CFX,20260120,1406.0,1431.4,1448.2,1448.2,1235.0,1320.0,1335.4,46.0,618.674,720.0
MO2603-C-6700.CFX,20260120,1503.2,1546.4,,,,1546.4,1432.4,0.0,0.0,26.0
MO2603-C-6600.CFX,20260120,1610.0,1620.6,1517.8,1517.8,1450.0,1513.6,1529.4,17.0,254.492,937.0
MO2603-C-6500.CFX,20260120,1708.2,1721.6,1659.4,1659.4,1659.4,1659.4,1628.2,6.0,101.028,32.0
MO2603-C-6400.CFX,20260120,1806.8,1820.4,1742.0,1742.0,1680.0,1680.0,1727.0,14.0,239.06,940.0
MO2603-C-6200.CFX,20260120,2004.8,2015.0,2046.8,2046.8,1859.0,1905.0,1925.0,6.0,115.852,1296.0
MO2603-C-6000.CFX,20260120,2203.4,2216.8,2171.8,2171.8,2171.8,2171.8,2124.2,1.0,21.718,1074.0
MO2603-C-5800.CFX,20260120,2402.2,2409.0,2310.4,2310.4,2272.8,2272.8,2288.2,7.0,160.224,856.0
MO2603-C-5600.CFX,20260120,2601.4,2613.0,,,,2613.0,2487.4,0.0,0.0,472.0
MO2603-C-5400.CFX,20260120,2800.6,2811.2,2768.0,2768.0,2768.0,2768.0,2686.6,1.0,27.68,271.0
MO2603-C-5200.CFX,20260120,3000.0,3014.8,2870.2,2870.2,2870.2,2870.2,2886.0,3.0,86.106,235.0
MO2603-C-5000.CFX,20260120,3199.4,3235.6,,,,3235.6,3117.0,0.0,0.0,236.0
MO2603-C-4900.CFX,20260120,3299.2,3309.4,3217.6,3217.6,3120.0,3170.0,3216.6,5.0,158.776,201.0
MO2602-P-9200.CFX,20260120,991.4,991.4,946.4,1132.4,946.4,1059.0,1077.2,222.0,2410.462,86.0
MO2602-P-9100.CFX,20260120,897.6,897.6,844.0,1030.0,839.0,969.2,979.6,50.0,468.448,48.0
MO2602-P-9000.CFX,20260120,805.0,805.0,802.0,935.2,801.8,881.4,883.0,45.0,382.014,97.0
MO2602-P-8900.CFX,20260120,714.6,714.6,657.4,840.2,657.4,761.0,787.8,23.0,172.902,29.0
MO2602-P-8800.CFX,20260120,616.4,593.8,592.2,735.8,570.4,714.8,694.6,60.0,378.43,82.0
MO2602-P-8700.CFX,20260120,530.2,530.2,507.8,658.2,486.2,602.0,569.4,94.0,514.58,347.0
MO2602-P-8600.CFX,20260120,453.8,452.0,431.0,570.2,409.4,489.6,489.6,532.0,2586.56,645.0
MO2602-P-8500.CFX,20260120,378.6,378.6,364.4,487.8,336.2,405.0,405.4,1549.0,6463.64,3402.0
MO2602-P-8400.CFX,20260120,313.6,313.6,301.0,409.2,273.8,331.6,331.6,2537.0,8839.756,1709.0
MO2602-P-8300.CFX,20260120,253.0,253.0,244.0,334.4,216.8,266.2,266.2,7189.0,20147.354,3309.0
MO2602-P-8200.CFX,20260120,200.4,200.4,192.8,268.0,169.0,208.0,208.0,15083.0,33603.984,5076.0
MO2602-P-8100.CFX,20260120,156.2,156.2,140.0,208.8,128.2,160.2,160.2,11496.0,20439.53,2912.0
MO2602-P-8000.CFX,20260120,117.6,117.6,114.2,159.8,97.4,122.0,122.0,12733.0,16997.648,4771.0
MO2602-P-7900.CFX,20260120,86.4,86.4,86.4,117.0,70.6,90.0,90.0,9227.0,9181.39,3427.0
MO2602-P-7800.CFX,20260120,63.6,63.6,60.0,85.2,50.6,66.6,66.6,9459.0,6866.518,4665.0
MO2602-P-7700.CFX,20260120,46.0,46.0,44.4,60.4,36.4,48.6,48.6,5825.0,3021.62,3128.0
MO2602-P-7600.CFX,20260120,33.0,33.0,30.0,42.8,25.4,34.8,34.8,5003.0,1809.88,3668.0
MO2602-P-7500.CFX,20260120,22.6,22.6,21.4,30.2,18.2,25.6,25.6,5233.0,1314.606,4595.0
MO2602-P-7400.CFX,20260120,15.0,15.0,14.4,20.0,12.2,18.2,18.2,2631.0,451.356,3396.0
MO2602-P-7300.CFX,20260120,10.2,10.2,10.0,14.0,8.2,13.2,13.2,2719.0,309.664,2720.0
MO2602-P-7200.CFX,20260120,8.2,8.2,8.0,11.4,7.0,10.8,10.8,2308.0,216.85,1796.0
MO2602-P-7100.CFX,20260120,6.2,6.2,6.2,8.8,5.2,8.6,8.6,1453.0,101.508,1114.0
MO2602-P-7000.CFX,20260120,6.0,6.0,6.0,8.4,5.6,8.0,8.0,1515.0,106.216,3009.0
MO2602-P-6900.CFX,20260120,4.0,4.0,4.4,6.0,3.6,5.6,5.8,712.0,33.944,1043.0
MO2602-P-6800.CFX,20260120,3.8,3.8,3.6,5.4,3.4,5.2,5.2,735.0,32.062,1489.0
MO2602-P-6700.CFX,20260120,2.8,2.8,3.0,4.2,2.6,4.2,4.2,531.0,17.804,1029.0
MO2602-P-6600.CFX,20260120,2.6,2.6,2.6,3.6,2.2,3.6,3.6,338.0,9.692,785.0
MO2602-P-6500.CFX,20260120,2.4,2.4,2.2,3.2,2.2,3.2,3.2,160.0,4.266,529.0
MO2602-P-6400.CFX,20260120,2.2,2.2,2.0,2.8,2.0,2.8,2.8,267.0,6.622,531.0
MO2602-P-6300.CFX,20260120,2.0,2.0,2.2,2.8,2.0,2.6,2.6,272.0,6.544,875.0
MO2602-C-9200.CFX,20260120,18.0,18.0,19.6,21.2,8.0,11.2,11.2,6041.0,689.82,5611.0
MO2602-C-9100.CFX,20260120,23.2,23.2,25.6,26.8,9.4,12.8,12.8,4335.0,569.316,2537.0
MO2602-C-9000.CFX,20260120,31.8,31.8,32.4,37.0,15.6,19.2,19.2,7749.0,1610.254,5585.0
MO2602-C-8900.CFX,20260120,39.6,39.6,39.8,45.8,18.0,23.0,23.0,3883.0,896.482,1454.0
MO2602-C-8800.CFX,20260120,53.0,53.0,55.0,59.8,24.6,30.6,30.6,6421.0,2050.086,2680.0
MO2602-C-8700.CFX,20260120,69.0,69.0,75.0,77.2,33.0,42.0,42.0,6155.0,2656.678,2671.0
MO2602-C-8600.CFX,20260120,90.6,90.6,91.2,100.2,44.8,55.4,55.4,8792.0,5202.968,3189.0
MO2602-C-8500.CFX,20260120,116.2,116.2,124.0,130.0,60.2,75.0,75.0,12758.0,10165.946,4456.0
MO2602-C-8400.CFX,20260120,150.0,150.0,155.0,166.0,81.0,101.6,101.6,16975.0,18067.056,6367.0
MO2602-C-8300.CFX,20260120,187.6,187.6,194.8,208.6,106.4,134.4,134.4,24018.0,32749.244,6433.0
MO2602-C-8200.CFX,20260120,235.8,235.8,250.0,259.8,139.2,176.8,176.8,22832.0,39381.51,6179.0
MO2602-C-8100.CFX,20260120,291.8,291.8,297.0,319.0,180.6,229.8,229.8,10109.0,21405.956,2453.0
MO2602-C-8000.CFX,20260120,355.0,355.0,369.8,387.0,230.0,291.0,291.0,6370.0,17428.946,2813.0
MO2602-C-7900.CFX,20260120,423.0,423.0,448.4,459.8,288.4,359.8,359.8,2277.0,7815.826,1617.0
MO2602-C-7800.CFX,20260120,496.4,496.4,500.0,540.4,357.2,440.8,440.8,1518.0,6253.748,2265.0
MO2602-C-7700.CFX,20260120,583.4,580.0,620.0,623.4,431.4,522.0,522.0,1337.0,6643.108,1065.0
MO2602-C-7600.CFX,20260120,671.6,671.6,689.4,713.6,513.8,602.8,602.8,1271.0,7241.004,1137.0
MO2602-C-7500.CFX,20260120,758.8,758.8,794.4,802.6,600.0,675.2,682.8,675.0,4423.336,1093.0
MO2602-C-7400.CFX,20260120,851.0,851.0,882.6,882.6,708.6,781.6,752.6,77.0,616.938,685.0
MO2602-C-7300.CFX,20260120,943.2,955.0,990.8,990.8,782.0,867.4,882.4,521.0,4347.208,979.0
MO2602-C-7200.CFX,20260120,1051.0,1049.6,1092.6,1093.2,888.2,972.2,977.2,128.0,1261.226,431.0
MO2602-C-7100.CFX,20260120,1148.4,1157.4,1124.4,1124.4,1003.0,1003.0,1076.6,31.0,337.572,267.0
MO2602-C-7000.CFX,20260120,1246.6,1251.6,1284.6,1284.6,1082.8,1170.0,1173.2,62.0,734.294,254.0
MO2602-C-6900.CFX,20260120,1345.2,1372.8,1321.6,1321.6,1224.4,1224.4,1237.8,30.0,390.238,90.0
MO2602-C-6800.CFX,20260120,1444.2,1461.6,1420.8,1420.8,1306.0,1322.4,1336.6,26.0,365.504,84.0
MO2602-C-6700.CFX,20260120,1543.4,1575.8,1509.8,1513.0,1400.0,1466.2,1435.8,38.0,570.348,32.0
MO2602-C-6600.CFX,20260120,1642.8,1671.6,1619.0,1619.0,1501.2,1502.0,1535.2,15.0,238.664,48.0
MO2602-C-6500.CFX,20260120,1742.2,1766.6,1718.6,1718.6,1709.4,1709.4,1667.8,14.0,241.832,51.0
MO2602-C-6400.CFX,20260120,1841.8,1894.6,1808.0,1808.0,1697.4,1697.4,1766.8,5.0,87.082,23.0
MO2602-C-6300.CFX,20260120,1941.4,1951.4,1910.0,1910.0,1808.0,1808.0,1864.2,6.0,113.548,185.0
MO2612-P-9200.CFX,20260119,1699.0,1704.4,1688.2,1708.2,1688.2,1699.4,1691.2,10.0,169.848,60.0
MO2612-P-9000.CFX,20260119,1543.2,1550.8,1533.4,1538.0,1533.4,1538.0,1536.4,3.0,46.048,51.0
MO2612-P-8800.CFX,20260119,1393.8,1396.4,1418.2,1427.6,1385.4,1385.4,1386.4,25.0,352.796,51.0
MO2612-P-8600.CFX,20260119,1249.4,1251.4,1272.0,1284.0,1241.0,1243.2,1243.2,16.0,201.562,54.0
MO2612-P-8400.CFX,20260119,1113.0,1119.6,1137.4,1137.4,1106.0,1112.0,1112.0,24.0,267.32,123.0
MO2612-P-8200.CFX,20260119,980.0,999.2,1000.0,1010.4,975.0,978.0,978.0,91.0,901.998,449.0
MO2612-P-8000.CFX,20260119,860.8,863.2,877.2,882.4,847.0,853.8,853.8,65.0,560.752,438.0
MO2612-P-7800.CFX,20260119,740.8,744.8,739.8,750.2,733.8,739.4,739.4,41.0,304.934,353.0
MO2612-P-7600.CFX,20260119,640.6,640.6,654.2,657.6,626.4,632.0,632.0,126.0,812.002,486.0
MO2612-P-7400.CFX,20260119,526.2,526.2,555.2,558.2,526.2,537.8,537.8,135.0,729.082,486.0
MO2612-P-7200.CFX,20260119,458.6,456.0,463.4,467.0,436.0,452.2,447.8,155.0,700.582,419.0
MO2612-P-7000.CFX,20260119,377.4,374.2,383.0,385.4,359.0,373.0,373.0,38.0,142.226,295.0
MO2612-P-6800.CFX,20260119,305.8,305.0,303.6,312.8,293.0,303.8,299.4,35.0,105.478,455.0
MO2612-P-6600.CFX,20260119,248.0,245.0,234.2,243.8,234.2,241.0,239.8,72.0,171.752,880.0
MO2612-P-6400.CFX,20260119,197.8,196.0,198.6,198.8,187.6,192.4,193.0,160.0,308.732,1863.0
MO2612-C-9200.CFX,20260119,333.6,333.6,319.2,346.2,312.0,320.6,320.6,363.0,1219.82,509.0
MO2612-C-9000.CFX,20260119,374.2,365.6,360.0,387.0,350.2,362.0,364.6,88.0,327.65,262.0
MO2612-C-8800.CFX,20260119,420.2,427.0,395.8,433.2,393.4,402.8,402.8,106.0,437.176,201.0
MO2612-C-8600.CFX,20260119,475.8,488.0,440.0,476.0,440.0,475.0,457.8,29.0,133.186,144.0
MO2612-C-8400.CFX,20260119,534.4,539.4,501.2,548.6,501.0,520.6,520.6,52.0,274.0,297.0
MO2612-C-8200.CFX,20260119,606.6,596.8,593.0,610.8,567.6,592.6,590.2,150.0,884.432,867.0
MO2612-C-8000.CFX,20260119,657.2,660.2,634.8,680.8,632.8,668.8,653.0,80.0,531.772,507.0
MO2612-C-7800.CFX,20260119,748.6,745.6,725.0,754.8,724.2,742.0,733.8,36.0,266.164,341.0
MO2612-C-7600.CFX,20260119,832.2,832.2,801.0,839.4,800.4,836.2,823.2,80.0,650.6,330.0
MO2612-C-7400.CFX,20260119,935.6,931.0,901.8,951.2,899.0,920.8,920.8,151.0,1408.288,173.0
MO2612-C-7200.CFX,20260119,1043.8,1046.2,1051.8,1064.4,1005.4,1036.8,1036.8,123.0,1277.228,267.0
MO2612-C-7000.CFX,20260119,1160.6,1169.8,1122.6,1178.6,1120.2,1151.0,1151.4,86.0,999.662,561.0
MO2612-C-6800.CFX,20260119,1285.6,1318.6,1208.0,1278.8,1208.0,1270.6,1275.0,22.0,276.66,82.0
MO2612-C-6600.CFX,20260119,1422.2,1363.0,1419.2,1425.0,1419.2,1425.0,1408.8,4.0,56.894,100.0
MO2612-C-6400.CFX,20260119,1569.8,1570.4,1546.4,1572.8,1537.4,1571.8,1572.8,22.0,343.008,254.0
MO2609-P-9200.CFX,20260119,1563.6,1594.6,1613.4,1613.4,1546.6,1565.8,1536.8,19.0,301.144,30.0
MO2609-P-9000.CFX,20260119,1406.8,1389.4,1419.6,1442.8,1361.8,1381.2,1382.8,32.0,447.476,27.0
MO2609-P-8800.CFX,20260119,1252.8,1295.6,1277.2,1283.4,1208.0,1227.0,1227.0,22.0,273.706,44.0
MO2609-P-8600.CFX,20260119,1107.4,1114.8,1116.2,1140.4,1065.4,1079.0,1079.8,115.0,1257.798,477.0
MO2609-P-8400.CFX,20260119,965.6,984.0,1005.6,1007.0,932.6,932.8,939.0,23.0,222.39,137.0
MO2609-P-8200.CFX,20260119,835.4,839.4,850.6,864.8,802.0,807.4,817.0,79.0,656.484,276.0
MO2609-P-8000.CFX,20260119,710.6,723.4,716.8,735.0,679.2,682.6,688.2,47.0,330.736,334.0
MO2609-P-7800.CFX,20260119,599.0,603.8,600.6,617.4,567.2,571.6,575.4,150.0,882.752,377.0
MO2609-P-7600.CFX,20260119,498.4,498.4,503.2,512.2,471.0,475.8,475.8,172.0,837.798,976.0
MO2609-P-7400.CFX,20260119,410.2,416.4,404.4,422.4,383.0,385.8,384.6,236.0,927.63,1309.0
MO2609-P-7200.CFX,20260119,326.8,331.6,332.2,341.8,308.8,312.8,312.8,247.0,788.726,962.0
MO2609-P-7000.CFX,20260119,260.8,262.0,266.2,270.4,246.0,246.8,247.4,53.0,133.638,746.0
MO2609-P-6800.CFX,20260119,206.6,211.2,206.0,209.0,194.0,195.0,198.6,32.0,64.548,869.0
MO2609-P-6600.CFX,20260119,159.6,163.0,165.6,165.6,149.0,151.8,151.8,76.0,116.8,1187.0
MO2609-P-6400.CFX,20260119,122.4,122.4,125.0,126.8,113.8,116.2,115.2,185.0,219.382,782.0
MO2609-P-6200.CFX,20260119,92.6,92.6,91.2,96.6,84.4,87.8,87.8,90.0,80.094,756.0
MO2609-C-9200.CFX,20260119,268.6,268.6,265.8,288.2,250.6,256.6,256.6,249.0,675.828,504.0
MO2609-C-9000.CFX,20260119,309.6,309.6,307.0,323.0,285.0,296.2,294.6,172.0,525.816,260.0
MO2609-C-8800.CFX,20260119,358.4,349.4,345.6,371.6,328.0,339.2,339.2,160.0,554.032,362.0
MO2609-C-8600.CFX,20260119,404.6,399.8,399.6,419.8,376.6,390.0,390.0,157.0,626.878,1834.0
MO2609-C-8400.CFX,20260119,457.0,457.8,430.6,467.8,424.6,447.4,442.8,110.0,488.98,475.0
MO2609-C-8200.CFX,20260119,522.6,522.6,507.8,547.2,489.8,513.0,508.8,162.0,847.632,530.0
MO2609-C-8000.CFX,20260119,597.6,597.6,599.4,621.8,556.6,588.2,582.6,93.0,555.336,431.0
MO2609-C-7800.CFX,20260119,680.0,680.0,659.0,699.4,635.2,685.4,667.0,84.0,563.004,584.0
MO2609-C-7600.CFX,20260119,785.0,785.0,741.6,803.2,741.4,771.6,775.2,67.0,517.792,1086.0
MO2609-C-7400.CFX,20260119,891.0,885.4,872.6,928.4,833.8,882.0,876.4,165.0,1459.428,882.0
MO2609-C-7200.CFX,20260119,1014.0,1004.2,976.8,1046.6,962.8,1008.6,1005.8,77.0,781.002,670.0
MO2609-C-7000.CFX,20260119,1138.6,1154.2,1115.8,1170.0,1110.0,1158.6,1130.0,23.0,262.876,1043.0
MO2609-C-6800.CFX,20260119,1277.8,1236.4,1260.6,1318.4,1260.0,1308.6,1271.8,12.0,153.404,534.0
MO2609-C-6600.CFX,20260119,1439.8,1409.0,1370.0,1458.2,1370.0,1458.2,1428.4,14.0,200.802,585.0
MO2609-C-6400.CFX,20260119,1590.8,1568.8,1605.6,1605.6,1605.6,1605.6,1587.6,1.0,16.056,518.0
MO2609-C-6200.CFX,20260119,1754.4,1772.6,1776.0,1789.4,1776.0,1789.4,1758.8,3.0,53.542,722.0
MO2606-P-9200.CFX,20260119,1387.8,1403.0,1417.6,1417.6,1322.0,1338.8,1332.2,19.0,256.616,84.0
MO2606-P-9000.CFX,20260119,1221.4,1222.8,1236.0,1236.0,1150.0,1173.4,1169.0,15.0,175.64,63.0
MO2606-P-8800.CFX,20260119,1058.8,1074.8,1007.0,1017.0,989.0,1017.0,1016.6,22.0,220.952,290.0
MO2606-P-8600.CFX,20260119,907.4,919.6,923.4,932.2,841.6,867.6,873.6,31.0,266.878,945.0
MO2606-P-8400.CFX,20260119,761.0,762.4,752.6,752.6,699.0,723.2,721.4,22.0,157.486,732.0
MO2606-P-8200.CFX,20260119,627.8,627.8,632.8,632.8,573.2,593.0,593.0,190.0,1105.354,859.0
MO2606-P-8000.CFX,20260119,504.2,510.8,518.2,529.4,453.6,481.0,481.0,168.0,806.692,885.0
MO2606-P-7800.CFX,20260119,403.6,403.6,399.6,417.0,360.6,378.2,378.2,184.0,685.268,949.0
MO2606-P-7600.CFX,20260119,310.8,311.2,308.4,320.0,273.2,290.0,291.8,179.0,524.112,1092.0
MO2606-P-7400.CFX,20260119,235.6,239.0,235.2,245.0,202.0,219.6,218.8,445.0,996.782,1671.0
MO2606-P-7200.CFX,20260119,173.0,178.0,172.2,181.2,154.8,164.2,164.2,224.0,374.244,1420.0
MO2606-P-7000.CFX,20260119,127.8,130.6,127.8,133.4,109.6,121.2,121.2,174.0,207.972,1507.0
MO2606-P-6800.CFX,20260119,96.4,96.4,93.8,98.2,80.4,89.2,89.2,380.0,328.806,1223.0
MO2606-P-6600.CFX,20260119,70.4,70.4,70.0,72.8,59.0,65.6,65.6,498.0,320.956,1270.0
MO2606-P-6400.CFX,20260119,54.4,54.4,53.4,53.4,46.8,50.6,50.6,263.0,131.142,1024.0
MO2606-P-6200.CFX,20260119,41.4,41.4,40.4,41.8,36.0,37.6,37.6,98.0,37.54,954.0
MO2606-P-6000.CFX,20260119,31.0,31.2,31.0,31.6,26.0,29.0,29.0,127.0,36.402,963.0
MO2606-P-5800.CFX,20260119,24.2,24.8,24.6,24.6,20.8,21.6,21.6,128.0,29.08,648.0
MO2606-P-5600.CFX,20260119,19.6,19.6,20.0,20.2,17.2,18.0,17.2,165.0,31.284,818.0
MO2606-P-5400.CFX,20260119,15.6,15.6,15.4,16.4,13.4,13.4,13.4,77.0,11.632,709.0
MO2606-P-5200.CFX,20260119,12.0,12.0,12.0,13.0,10.6,11.2,11.2,362.0,42.548,1805.0
MO2606-C-9200.CFX,20260119,215.4,215.4,215.0,224.0,192.2,194.4,195.4,437.0,905.28,1349.0
MO2606-C-9000.CFX,20260119,246.4,246.4,238.4,256.6,223.8,227.2,227.2,335.0,799.65,1112.0
MO2606-C-8800.CFX,20260119,284.0,284.0,284.0,301.0,265.2,266.2,266.2,597.0,1683.608,1315.0
MO2606-C-8600.CFX,20260119,329.4,331.0,330.4,352.8,308.2,318.8,318.8,336.0,1104.314,3426.0
MO2606-C-8400.CFX,20260119,377.6,374.2,356.0,403.4,356.0,371.6,371.6,263.0,1009.366,1925.0
MO2606-C-8200.CFX,20260119,443.2,446.0,431.6,473.6,431.6,443.0,443.0,191.0,872.186,1133.0
MO2606-C-8000.CFX,20260119,521.4,521.4,527.4,563.0,498.0,523.2,523.2,192.0,1014.674,1863.0
MO2606-C-7800.CFX,20260119,619.2,618.8,623.8,668.6,605.0,634.8,629.0,130.0,840.126,1715.0
MO2606-C-7600.CFX,20260119,712.8,713.2,708.6,785.0,708.0,736.4,728.8,93.0,686.79,1342.0
MO2606-C-7400.CFX,20260119,844.6,834.0,878.2,917.8,810.0,873.8,866.8,270.0,2362.166,1886.0
MO2606-C-7200.CFX,20260119,1002.2,1002.2,950.0,1056.8,950.0,1005.0,1005.0,121.0,1215.884,1131.0
MO2606-C-7000.CFX,20260119,1138.0,1135.4,1110.8,1208.0,1110.8,1160.0,1160.0,65.0,767.456,1376.0
MO2606-C-6800.CFX,20260119,1296.2,1296.2,1282.4,1361.4,1282.4,1336.0,1343.4,29.0,385.49,571.0
MO2606-C-6600.CFX,20260119,1477.8,1469.0,1440.0,1539.8,1440.0,1539.0,1501.2,9.0,136.434,672.0
MO2606-C-6400.CFX,20260119,1652.0,1652.0,1665.0,1741.2,1665.0,1741.2,1670.6,5.0,85.274,827.0
MO2606-C-6200.CFX,20260119,1842.2,1815.8,1810.2,1922.0,1810.2,1915.0,1868.4,22.0,411.224,886.0
MO2606-C-6000.CFX,20260119,2034.6,1973.4,2063.0,2063.0,2063.0,2063.0,2060.4,2.0,40.976,450.0
MO2606-C-5800.CFX,20260119,2221.4,2239.4,2297.0,2297.0,2272.0,2283.2,2245.0,11.0,251.334,137.0
MO2606-C-5600.CFX,20260119,2408.2,2429.2,,,,2429.2,2442.0,0.0,0.0,244.0
MO2606-C-5400.CFX,20260119,2603.6,2566.2,2580.0,2580.0,2580.0,2580.0,2633.6,2.0,51.836,121.0
MO2606-C-5200.CFX,20260119,2774.4,2880.4,2782.2,2867.0,2782.2,2867.0,2826.8,4.0,112.906,226.0
MO2604-P-9100.CFX,20260119,1084.8,,,,,1084.8,1052.0,0.0,0.0,0.0
MO2604-P-9000.CFX,20260119,1001.6,,,,,1001.6,973.8,0.0,0.0,0.0
MO2604-P-8900.CFX,20260119,921.0,,,,,921.0,892.0,0.0,0.0,0.0
MO2604-P-8800.CFX,20260119,843.0,,885.2,885.2,885.2,885.2,812.6,2.0,17.704,2.0
MO2604-P-8700.CFX,20260119,767.6,,806.2,806.2,767.6,767.6,736.0,4.0,31.476,4.0
MO2604-P-8600.CFX,20260119,695.6,,692.6,692.6,645.6,645.6,662.4,4.0,26.764,4.0
MO2604-P-8500.CFX,20260119,626.6,,656.2,656.2,564.6,564.6,592.0,6.0,35.896,6.0
MO2604-P-8400.CFX,20260119,561.2,,582.8,582.8,501.4,507.2,524.0,18.0,96.048,8.0
MO2604-P-8300.CFX,20260119,499.4,,490.6,490.6,438.2,456.0,456.0,17.0,79.132,8.0
MO2604-P-8200.CFX,20260119,441.6,,450.2,450.6,379.4,398.8,403.2,100.0,404.416,60.0
MO2604-P-8100.CFX,20260119,387.6,,392.4,392.4,328.0,340.6,348.6,36.0,127.544,11.0
MO2604-P-8000.CFX,20260119,337.6,,316.8,316.8,282.8,293.6,298.6,18.0,52.152,9.0
MO2604-P-7900.CFX,20260119,291.6,,269.2,269.2,234.4,250.4,254.4,30.0,75.862,15.0
MO2604-P-7800.CFX,20260119,250.0,,242.4,244.8,191.2,205.8,213.4,101.0,216.37,55.0
MO2604-P-7700.CFX,20260119,212.2,,204.0,204.0,160.0,174.2,178.0,26.0,46.642,14.0
MO2604-P-7600.CFX,20260119,178.4,,170.8,170.8,129.8,143.8,147.0,154.0,222.87,77.0
MO2604-P-7500.CFX,20260119,148.6,,142.8,142.8,107.0,117.6,120.4,145.0,168.314,98.0
MO2604-P-7400.CFX,20260119,122.4,,103.0,117.2,86.6,95.6,96.0,446.0,445.79,239.0
MO2604-C-9100.CFX,20260119,94.2,,150.0,164.8,126.6,129.0,129.0,491.0,710.294,182.0
MO2604-C-9000.CFX,20260119,110.8,,164.6,178.8,144.8,146.6,142.8,98.0,159.41,54.0
MO2604-C-8900.CFX,20260119,129.8,,179.6,196.8,166.6,168.0,160.4,54.0,97.206,32.0
MO2604-C-8800.CFX,20260119,151.4,,215.2,215.2,187.2,187.2,181.0,9.0,17.466,7.0
MO2604-C-8700.CFX,20260119,175.6,,213.4,237.4,211.8,211.8,203.8,37.0,74.568,7.0
MO2604-C-8600.CFX,20260119,203.2,,242.6,263.2,232.6,233.6,230.0,165.0,391.262,30.0
MO2604-C-8500.CFX,20260119,233.8,,260.8,291.0,260.8,266.2,260.6,37.0,95.918,6.0
MO2604-C-8400.CFX,20260119,268.0,,295.6,330.0,294.4,302.2,291.4,113.0,338.88,56.0
MO2604-C-8300.CFX,20260119,306.0,,330.0,368.6,324.8,334.4,328.2,156.0,534.764,80.0
MO2604-C-8200.CFX,20260119,347.6,,372.4,392.8,345.0,371.6,371.6,118.0,439.596,75.0
MO2604-C-8100.CFX,20260119,393.2,,414.2,454.4,389.0,430.4,413.8,57.0,236.392,23.0
MO2604-C-8000.CFX,20260119,443.0,,454.8,498.6,435.2,470.0,463.4,54.0,251.964,27.0
MO2604-C-7900.CFX,20260119,496.8,,489.2,567.2,480.6,536.8,520.6,17.0,87.154,3.0
MO2604-C-7800.CFX,20260119,554.6,,551.8,600.0,551.8,582.2,575.2,8.0,45.996,6.0
MO2604-C-7700.CFX,20260119,616.4,,622.4,622.4,622.4,622.4,639.2,2.0,12.448,2.0
MO2604-C-7600.CFX,20260119,682.4,,,,,682.4,707.6,0.0,0.0,0.0
MO2604-C-7500.CFX,20260119,752.2,,813.4,813.4,805.6,805.6,780.4,4.0,31.768,2.0
MO2604-C-7400.CFX,20260119,825.6,,834.2,888.4,834.2,888.4,857.4,9.0,76.296,3.0
MO2603-P-9200.CFX,20260119,1111.2,1100.0,1139.0,1139.0,1027.6,1042.6,1068.2,62.0,663.498,37.0
MO2603-P-9100.CFX,20260119,1022.0,1073.8,953.0,978.8,942.8,942.8,981.4,29.0,277.954,23.0
MO2603-P-9000.CFX,20260119,934.4,990.2,937.0,937.0,850.8,856.2,895.0,30.0,260.558,78.0
MO2603-P-8900.CFX,20260119,848.4,852.6,788.0,788.0,769.2,773.6,811.0,23.0,179.02,39.0
MO2603-P-8800.CFX,20260119,765.0,779.8,706.8,706.8,689.0,692.8,728.8,31.0,218.794,66.0
MO2603-P-8700.CFX,20260119,684.4,679.6,682.6,700.4,612.2,641.2,649.8,80.0,508.34,60.0
MO2603-P-8600.CFX,20260119,607.8,612.8,622.2,640.0,540.0,567.6,574.4,139.0,796.826,451.0
MO2603-P-8500.CFX,20260119,533.0,531.4,555.6,561.8,465.4,496.6,500.0,138.0,688.96,186.0
MO2603-P-8400.CFX,20260119,464.8,471.0,472.6,490.6,398.8,427.0,434.4,220.0,948.852,658.0
MO2603-P-8300.CFX,20260119,399.8,406.4,409.6,409.6,337.4,369.8,369.8,388.0,1396.444,577.0
MO2603-P-8200.CFX,20260119,344.6,344.6,357.2,363.2,285.0,313.2,313.2,1090.0,3432.044,1320.0
MO2603-P-8100.CFX,20260119,290.0,290.0,287.2,302.2,237.6,260.8,260.8,408.0,1062.446,450.0
MO2603-P-8000.CFX,20260119,239.4,239.4,242.8,252.8,194.2,211.2,212.4,643.0,1362.804,1140.0
MO2603-P-7900.CFX,20260119,194.6,196.8,200.6,207.0,156.8,174.0,173.0,932.0,1611.726,1184.0
MO2603-P-7800.CFX,20260119,158.0,158.6,160.8,166.8,125.8,137.6,137.6,881.0,1215.368,917.0
MO2603-P-7700.CFX,20260119,126.0,126.0,133.8,134.8,99.4,110.0,110.0,821.0,926.662,885.0
MO2603-P-7600.CFX,20260119,101.0,101.0,102.4,107.8,78.6,87.8,86.2,977.0,850.282,1614.0
MO2603-P-7500.CFX,20260119,80.4,80.4,81.0,84.6,61.4,65.6,65.8,972.0,650.304,1119.0
MO2603-P-7400.CFX,20260119,63.6,63.6,66.4,68.2,48.8,53.0,54.0,1140.0,628.182,3075.0
MO2603-P-7300.CFX,20260119,49.0,49.6,49.8,50.6,36.8,39.6,39.6,557.0,232.328,679.0
MO2603-P-7200.CFX,20260119,38.0,38.0,38.0,41.2,28.8,30.4,30.6,511.0,162.048,1687.0
